Date,Open,High,Low,Close,Adj Close,Volume
7/21/20,26824.56055,27035.24023,26794.18945,27005.83984,27005.83984,404340000
7/22/20,26955.9707,26973.84961,26560.03906,26652.33008,26652.33008,419800000
7/23/20,26533.41016,26625.69922,26402.85938,26469.89063,26469.89063,494170000
7/24/20,26447.66992,26625.46094,26426.91992,26584.76953,26584.76953,400930000
7/27/20,26529.44922,26556.83984,26361.71094,26379.2793,26379.2793,361090000
7/28/20,26388.43945,26602.44922,26375.39063,26539.57031,26539.57031,347580000
7/29/20,26367.41992,26374.92969,25992.2793,26313.65039,26313.65039,351540000
7/30/20,26409.33008,26440.01953,26013.58984,26428.32031,26428.32031,488050000
7/31/20,26542.32031,26707.25977,26534.38086,26664.40039,26664.40039,439380000
8/3/20,26664.60938,26832.7207,26597.82031,26828.4707,26828.4707,346350000
8/4/20,26924.7793,27221.66992,26924.7793,27201.51953,27201.51953,366000000
8/5/20,27170.82031,27394.09961,27145.25,27386.98047,27386.98047,322460000
8/6/20,27321.67969,27456.24023,27223.55078,27433.48047,27433.48047,321170000
8/7/20,27488.21094,27803.85938,27488.21094,27791.43945,27791.43945,360340000
8/10/20,27961.64063,28154.88086,27624.50977,27686.91016,27686.91016,428220000
8/11/20,27860.24023,28043.89063,27843.32031,27976.83984,27976.83984,340210000
8/12/20,27922.50977,27986.09961,27789.7793,27896.7207,27896.7207,360160000
8/13/20,27828.92969,27977.81055,27759.39063,27931.01953,27931.01953,275540000
8/14/20,27970.05078,27999.81055,27816.40039,27844.91016,27844.91016,286860000
8/17/20,27853.48047,27891.11914,27668.78906,27778.07031,27778.07031,276170000
8/18/20,27811.25977,27920.41992,27647.66992,27692.88086,27692.88086,311460000
8/19/20,27622.67969,27781.46094,27526.25,27739.73047,27739.73047,304550000
8/20/20,27758.13086,27959.48047,27686.7793,27930.33008,27930.33008,372720000
8/21/20,28077.58008,28314.93945,28041.75,28308.46094,28308.46094,383880000
8/24/20,28347.41992,28400.74023,28094.57031,28248.43945,28248.43945,338420000
8/25/20,28257.88086,28353.80078,28153.91016,28331.91992,28331.91992,327070000
8/26/20,28384.07031,28634.2207,28363.92969,28492.26953,28492.26953,404340000
8/27/20,28601.28906,28733.34961,28487.98047,28653.86914,28653.86914,369740000
8/28/20,28643.66016,28643.66016,28363.55078,28430.05078,28430.05078,517320000
8/31/20,28439.60938,28659.25977,28290.7207,28645.66016,28645.66016,423410000
9/1/20,28736.78906,29162.88086,28713.5293,29100.5,29100.5,539510000
9/2/20,29090.69922,29199.34961,28074.75977,28292.73047,28292.73047,650080000
9/3/20,28341.05078,28539.75,27664.67969,28133.31055,28133.31055,694640000
9/4/20,27925.23047,27925.23047,27464.90039,27500.89063,27500.89063,580860000
9/8/20,27711.71094,28206.21094,27704.53906,27940.4707,27940.4707,460590000
9/9/20,28022.50977,28174.7793,27447.08008,27534.58008,27534.58008,442850000
9/10/20,27613.85938,27828.82031,27448.15039,27665.64063,27665.64063,435330000
9/11/20,27718.74023,28086.06055,27718.74023,27993.33008,27993.33008,380750000
9/14/20,28139.75977,28231.06055,27931.44922,27995.59961,27995.59961,414520000
9/15/20,28031.68945,28364.76953,28021.66992,28032.38086,28032.38086,416650000
9/16/20,27834.17969,28056.78906,27647.92969,27901.98047,27901.98047,437230000
9/17/20,27864.86914,27946.68945,27487.9707,27657.41992,27657.41992,698710000
9/18/20,27484.71094,27484.71094,26715.15039,27147.69922,27147.69922,523660000
9/21/20,27170.33984,27333.08984,26989.92969,27288.17969,27288.17969,420720000
9/22/20,27413.59961,27464.46094,26716.11914,26763.13086,26763.13086,459470000
9/23/20,26716.08984,27094.84961,26537.00977,26815.43945,26815.43945,447810000
9/24/20,26694.50977,27239.28906,26635.38086,27173.96094,27173.96094,388900000
9/25/20,27362.14063,27722.59961,27362.14063,27584.06055,27584.06055,401860000
9/28/20,27560.24023,27605.59961,27338.08984,27452.66016,27452.66016,303820000
9/29/20,27514.64063,28026.33008,27511.06055,27781.69922,27781.69922,452550000
9/30/20,27940.63086,28041.46094,27669.25977,27816.90039,27816.90039,373450000
10/1/20,27536.39063,27861.42969,27382.93945,27682.81055,27682.81055,392770000
10/2/20,27825.41992,28162.64063,27825.41992,28148.64063,28148.64063,318210000
10/5/20,28214.24023,28354.48047,27728.0293,27772.75977,27772.75977,435030000
10/6/20,27971.35938,28369.66016,27971.35938,28303.46094,28303.46094,328750000
10/7/20,28348.85938,28459.13086,28265.56055,28425.50977,28425.50977,314750000
10/8/20,28533.60938,28676.28906,28440.63086,28586.90039,28586.90039,324050000
10/9/20,28671.11914,28957.90039,28659.66992,28837.51953,28837.51953,493680000
10/12/20,28764.94922,28808.83984,28604.34961,28679.81055,28679.81055,526110000
10/13/20,28731.30078,28792.56055,28461.73047,28514,28514,370800000
10/14/20,28323.40039,28535.84961,28181.53906,28494.19922,28494.19922,328940000
10/15/20,28570.7207,28842.90039,28570.7207,28606.31055,28606.31055,356140000
10/16/20,28633.55078,28711.92969,28139.40039,28195.41992,28195.41992,358700000
10/19/20,28245.84961,28575.0293,28243.03906,28308.78906,28308.78906,350220000
10/20/20,28270.66016,28450.64063,28196.39063,28210.82031,28210.82031,299420000
10/21/20,28197.41992,28421.31055,28040.17969,28363.66016,28363.66016,330320000
10/22/20,28409.65039,28436.51953,28149.82031,28335.57031,28335.57031,347300000
10/23/20,28185.82031,28185.82031,27370.16016,27685.38086,27685.38086,404150000
10/26/20,27651.17969,27707.68945,27457.96094,27463.18945,27463.18945,366400000
10/27/20,27102.14063,27102.14063,26497.39063,26519.94922,26519.94922,496150000
10/28/20,26480.98047,26891.89063,26290.7793,26659.10938,26659.10938,419770000
10/29/20,26572.26953,26639.17969,26143.76953,26501.59961,26501.59961,504820000
10/30/20,26691.2793,27043.48047,26691.2793,26925.05078,26925.05078,379990000
11/2/20,27138.68945,27640.21094,27138.68945,27480.0293,27480.0293,350980000
11/3/20,27512.83008,28301.5,27512.83008,27847.66016,27847.66016,447860000
11/4/20,28083.36914,28495.05078,28083.36914,28390.17969,28390.17969,390140000
11/5/20,28399.13086,28431.96094,28189.5,28323.40039,28323.40039,326710000
11/6/20,29467.90039,29933.83008,29130.66016,29157.9707,29157.9707,673310000
11/9/20,29254.16992,29478.85938,29126.99023,29420.91992,29420.91992,526980000
11/10/20,29524.34961,29593.10938,29281.2207,29397.63086,29397.63086,376700000
11/11/20,29231.91016,29311.83008,28902.13086,29080.16992,29080.16992,369320000
11/12/20,29203.90039,29559.25,29203.90039,29479.81055,29479.81055,348810000
11/13/20,29672.35938,29964.28906,29672.35938,29950.43945,29950.43945,418290000
11/16/20,29800.15039,29872.41992,29520.28906,29783.34961,29783.34961,372380000
11/17/20,29875.40039,29930.84961,29432.83984,29438.41992,29438.41992,382850000
11/18/20,29370.91992,29524.90039,29228.38086,29483.23047,29483.23047,331330000
11/19/20,29437.57031,29469.89063,29231.19922,29263.48047,29263.48047,305350000
11/20/20,29332.82031,29667.75,29332.82031,29591.26953,29591.26953,387200000
11/23/20,29746.10938,30116.50977,29746.10938,30046.24023,30046.24023,432760000
11/24/20,30058.86914,30058.86914,29806.25,29872.4707,29872.4707,323030000
11/25/20,29911.33008,30015.13086,29819.98047,29910.36914,29910.36914,177040000
11/27/20,29854.50977,29854.50977,29463.64063,29638.64063,29638.64063,551350000
11/30/20,29797.5,30083.31055,29797.5,29823.91992,29823.91992,429510000
12/1/20,29695.08984,29902.50977,29599.28906,29883.78906,29883.78906,385280000
12/2/20,29920.83008,30110.88086,29877.26953,29969.51953,29969.51953,405680000
12/3/20,29989.56055,30218.25977,29989.56055,30218.25977,30218.25977,356590000
12/4/20,,,,,,
